Depth;DEPOFACIES;GR;GR_SHAPE;LLD;NPHI;PHIE;RHOB;ROCK_TYPE;VWCL
M;;gAPI;;ohm.m;m3/m3;Dec;g/cm3;;Dec
1810.9500;1.0000;143.1953;2.0000;1.2221;0.3240;0.1531;2.1147;3.0000;0.3807
1811.1000;1.0000;142.6120;2.0000;0.9940;0.3364;0.1631;2.0894;3.0000;0.3850
1811.2500;1.0000;143.1328;2.0000;1.1229;0.3488;0.1712;2.1381;3.0000;0.3958
1811.4000;1.0000;143.6540;2.0000;1.2520;0.3466;0.1684;2.1867;3.0000;0.3976
1811.5500;1.0000;145.0733;2.0000;1.2960;0.3444;0.1618;2.2354;3.0000;0.4051
1811.7000;1.0000;146.4940;2.0000;1.3400;0.3422;0.1550;2.2841;3.0000;0.4128
1811.8500;1.0000;150.4891;2.0000;1.5069;0.3400;0.1377;2.2841;3.0000;0.4382
1812.0000;1.0000;154.4880;2.0000;1.6740;0.3378;0.1192;2.2074;4.0000;0.4659
1812.1500;1.0000;152.0707;2.0000;1.8204;0.3355;0.1288;2.1307;3.0000;0.4466
1812.3000;1.0000;149.6510;2.0000;1.9670;0.3333;0.1379;2.0540;3.0000;0.4283
1812.4500;1.0000;146.4370;2.0000;1.5882;0.3307;0.1476;2.0515;3.0000;0.4053
1812.6000;1.0000;143.2200;2.0000;1.2090;0.3282;0.1562;2.0489;3.0000;0.3835
1812.7500;1.0000;144.2735;2.0000;0.9116;0.3256;0.1496;2.0464;3.0000;0.3883
1812.9000;1.0000;145.3280;2.0000;0.6140;0.3230;0.1440;2.0439;3.0000;0.3933
1813.0500;1.0000;148.1192;2.0000;0.7664;0.3204;0.1319;2.0413;3.0000;0.4098
1813.2000;1.0000;150.9130;2.0000;0.9190;0.3178;0.1190;2.0388;4.0000;0.4273
1813.3500;1.0000;153.7511;2.0000;0.9830;0.3112;0.1026;2.0363;4.0000;0.4436
1813.5000;1.0000;156.5920;2.0000;1.0470;0.3045;0.0845;2.0752;4.0000;0.4612
1813.6500;1.0000;158.8979;2.0000;0.9690;0.2979;0.0680;2.1142;4.0000;0.4757
1813.8000;1.0000;161.2060;2.0000;0.8910;0.2913;0.0507;2.1531;4.0000;0.4913
1813.9500;1.0000;156.3753;2.0000;0.9795;0.2846;0.0711;2.1920;4.0000;0.4466
1814.1000;1.0000;151.5400;2.0000;1.0680;0.2780;0.0888;2.2310;4.0000;0.4060
1814.2500;1.0000;147.7943;2.0000;1.0400;0.2713;0.0998;2.4000;4.0000;0.3759
1814.4000;1.0000;144.0450;2.0000;1.0120;0.2519;0.1010;2.4179;4.0000;0.3387
1814.5500;1.0000;138.2093;2.0000;1.4478;0.2326;0.1086;2.4820;4.0000;0.2903
1814.7000;1.0000;132.3680;2.0000;1.8840;0.2132;0.1151;2.4411;3.0000;0.2437
1814.8500;1.0000;138.9538;2.0000;1.9765;0.1938;0.0844;2.2656;4.0000;0.2599
1815.0000;1.0000;145.5460;2.0000;2.0690;0.2248;0.0771;2.1050;4.0000;0.3281
1815.1500;1.0000;148.4091;2.0000;2.0045;0.2558;0.0964;2.0361;4.0000;0.3694
1815.3000;1.0000;151.2750;2.0000;1.9400;0.2868;0.1074;2.0141;3.0000;0.4099
1815.4500;1.0000;151.2990;2.0000;1.9450;0.3178;0.1298;2.0079;3.0000;0.4300
1815.6000;1.0000;151.3230;2.0000;1.9500;0.3488;0.1523;2.0256;3.0000;0.4496
1815.7500;1.0000;149.8217;2.0000;1.3443;0.3798;0.1700;2.0839;3.0000;0.4581
1815.9000;1.0000;148.3190;2.0000;0.7380;0.3533;0.2074;2.1859;3.0000;0.4316
1816.0500;3.0000;144.4329;1.0000;0.8814;0.3267;0.1695;2.3111;3.0000;0.3900
1816.2000;3.0000;140.5430;1.0000;1.0250;0.3001;0.1324;2.4035;3.0000;0.3498
1816.3500;3.0000;133.8727;1.0000;1.5717;0.2735;0.1176;2.4552;3.0000;0.2957
1816.5000;3.0000;127.1960;1.0000;2.1190;0.2470;0.1130;2.4874;3.0000;0.2444
1816.6500;3.0000;125.2589;1.0000;2.1190;0.2248;0.1101;2.4798;3.0000;0.2190
1816.8000;3.0000;123.3200;1.0000;2.1190;0.2465;0.1354;2.4265;3.0000;0.2264
1816.9500;3.0000;122.1046;1.0000;2.1760;0.2682;0.1561;2.3826;3.0000;0.2361
1817.1000;3.0000;120.8880;1.0000;2.2330;0.2899;0.1642;2.3729;2.0000;0.2452
1817.2500;3.0000;115.4766;1.0000;2.1356;0.3116;0.1772;2.3670;2.0000;0.2369
1817.4000;3.0000;110.0600;1.0000;2.0380;0.3333;0.1930;2.3587;2.0000;0.2300
1817.5500;3.0000;105.7551;1.0000;1.9670;0.3178;0.1920;2.3643;2.0000;0.2051
1817.7000;3.0000;101.4460;1.0000;1.8960;0.3023;0.1890;2.3786;2.0000;0.1809
1817.8500;3.0000;97.1855;1.0000;2.1239;0.2674;0.1772;2.3990;2.0000;0.1448
1818.0000;4.0000;92.9210;1.0000;2.3520;0.2326;0.1638;2.4278;2.0000;0.1077
1818.1500;4.0000;87.8429;1.0000;2.4704;0.1977;0.1533;2.4507;3.0000;0.0637
1818.3000;4.0000;82.7600;1.0000;2.5890;0.1628;0.1498;2.4504;3.0000;0.0176
1818.4500;4.0000;81.8155;3.0000;2.7424;0.1977;0.1652;2.4224;2.0000;0.0486
1818.6000;4.0000;80.8700;3.0000;2.8960;0.2326;0.1834;2.3799;2.0000;0.0766
1818.7500;4.0000;86.4748;3.0000;2.8880;0.2674;0.1940;2.3552;2.0000;0.1150
1818.9000;4.0000;92.0850;3.0000;2.8800;0.3023;0.2011;2.3545;1.0000;0.1528
1819.0500;4.0000;97.4239;3.0000;2.8030;0.3023;0.1967;2.3510;2.0000;0.1684
1819.2000;4.0000;102.7680;3.0000;2.7260;0.3023;0.1954;2.3313;2.0000;0.1852
1819.3500;4.0000;101.6905;3.0000;2.7330;0.3023;0.2020;2.3151;1.0000;0.1817
1819.5000;4.0000;100.6120;3.0000;2.7400;0.3023;0.2003;2.3222;1.0000;0.1783
1819.6500;4.0000;99.6919;3.0000;2.8714;0.3023;0.1931;2.3568;2.0000;0.1754
1819.8000;4.0000;98.7710;3.0000;3.0030;0.2765;0.1736;2.4174;2.0000;0.1557
1819.9500;4.0000;95.5630;3.0000;2.8811;0.2506;0.1583;2.4726;3.0000;0.1284
1820.1000;4.0000;92.3520;3.0000;2.7590;0.2248;0.1526;2.4762;3.0000;0.1001
1820.2500;4.0000;89.2950;3.0000;2.6815;0.2403;0.1696;2.4260;2.0000;0.1034
1820.4000;4.0000;86.2350;3.0000;2.6040;0.2558;0.1926;2.3550;2.0000;0.1064
1820.5500;4.0000;92.5300;3.0000;2.7125;0.2584;0.2120;2.2880;1.0000;0.1251
1820.7000;4.0000;98.8310;3.0000;2.8210;0.2610;0.2207;2.2538;1.0000;0.1454
1820.8500;4.0000;100.1509;3.0000;2.5571;0.2636;0.2132;2.2738;1.0000;0.1513
1821.0000;4.0000;101.4720;3.0000;2.2930;0.2661;0.1951;2.3240;2.0000;0.1573
1821.1500;4.0000;97.7978;3.0000;2.0041;0.2687;0.1852;2.3659;2.0000;0.1475
1821.3000;4.0000;94.1200;3.0000;1.7150;0.2713;0.1864;2.3797;2.0000;0.1384
1821.4500;4.0000;89.8286;3.0000;1.5281;0.2674;0.1938;2.3610;2.0000;0.1238
1821.6000;4.0000;85.5330;3.0000;1.3410;0.2636;0.2048;2.3368;1.0000;0.1099
1821.7500;4.0000;86.8768;3.0000;2.1961;0.2597;0.2018;2.3329;2.0000;0.1107
1821.9000;4.0000;88.2220;3.0000;3.0520;0.2558;0.1943;2.3421;2.0000;0.1115
1822.0500;4.0000;92.6768;3.0000;2.8981;0.2519;0.1851;2.3600;2.0000;0.1210
1822.2000;4.0000;97.1360;3.0000;2.7440;0.2481;0.1752;2.3790;2.0000;0.1313
1822.3500;4.0000;93.0625;3.0000;2.7070;0.2442;0.1845;2.3589;2.0000;0.1166
1822.5000;4.0000;88.9850;3.0000;2.6700;0.2403;0.1982;2.3258;2.0000;0.1026
1822.6500;4.0000;88.9485;3.0000;2.6770;0.2434;0.1831;2.3717;2.0000;0.1047
1822.8000;4.0000;88.9120;3.0000;2.6840;0.2465;0.1657;2.4610;2.0000;0.1068
1822.9500;4.0000;97.7083;3.0000;2.4376;0.2496;0.1603;2.4505;3.0000;0.1341
1823.1000;4.0000;106.5130;3.0000;2.1910;0.2527;0.1826;2.3427;2.0000;0.1649
1823.2500;1.0000;114.7935;2.0000;1.9521;0.2558;0.1435;2.4434;3.0000;0.1975
1823.4000;1.0000;123.0820;2.0000;1.7130;0.2868;0.1491;2.4139;3.0000;0.2527
1823.5500;1.0000;129.4604;2.0000;1.6665;0.2512;0.1443;2.3844;3.0000;0.2582
1823.7000;1.0000;135.8450;2.0000;1.6200;0.2651;0.1501;2.3549;3.0000;0.3005
1823.8500;1.0000;143.3994;2.0000;1.4401;0.2791;0.1103;2.3254;4.0000;0.3531
1824.0000;1.0000;150.9610;2.0000;1.2600;0.2930;0.0915;2.2959;4.0000;0.4118
1824.1500;1.0000;148.4307;2.0000;1.0051;0.3070;0.1106;2.2664;4.0000;0.4034
1824.3000;1.0000;145.8980;2.0000;0.7500;0.3209;0.1290;2.2699;4.0000;0.3956
1824.4500;1.0000;149.1054;2.0000;1.0179;0.3349;0.1265;2.2735;4.0000;0.4255
1824.6000;1.0000;152.3160;2.0000;1.2860;0.3488;0.1233;2.2770;4.0000;0.4567
1824.7500;1.0000;149.7078;2.0000;1.5294;0.3628;0.1434;2.2805;4.0000;0.4469
1824.9000;1.0000;147.0970;2.0000;1.7730;0.3907;0.1739;2.2841;4.0000;0.4465
1825.0500;1.0000;143.0230;2.0000;1.4112;0.3752;0.1760;2.2575;4.0000;0.4114
1825.2000;1.0000;138.9450;2.0000;1.0490;0.3597;0.1775;2.2310;4.0000;0.3780
1825.3500;1.0000;139.3348;2.0000;1.4318;0.3442;0.1664;2.2044;4.0000;0.3706
1825.5000;1.0000;139.7250;2.0000;1.8150;0.3516;0.1721;2.1779;4.0000;0.3774
1825.6500;1.0000;142.3922;2.0000;1.4087;0.3591;0.1667;2.1757;4.0000;0.3977
1825.8000;1.0000;145.0620;2.0000;1.0020;0.3665;0.1618;2.1735;4.0000;0.4186
1825.9500;1.0000;143.7002;2.0000;0.9410;0.3740;0.1715;2.1712;4.0000;0.4147
1826.1000;1.0000;142.3370;2.0000;0.8800;0.4372;0.1893;2.1690;4.0000;0.4448
1826.2500;1.0000;142.9722;2.0000;0.8510;0.4425;0.1792;2.1668;4.0000;0.4518
1826.4000;1.0000;143.6080;2.0000;0.8220;0.4478;0.1690;2.1646;4.0000;0.4588
1826.5500;1.0000;145.9449;2.0000;1.0434;0.4532;0.1435;2.1624;4.0000;0.4767
1826.7000;1.0000;148.2840;2.0000;1.2650;0.4585;0.1184;2.1602;4.0000;0.4951
1826.8500;1.0000;149.2460;2.0000;1.1341;0.4638;0.1062;2.1602;4.0000;0.5048
1827.0000;1.0000;150.2090;2.0000;1.0030;0.4691;0.0946;2.1602;4.0000;0.5146
1827.1500;1.0000;145.7602;2.0000;1.1219;0.4744;0.1276;2.1602;4.0000;0.4882
1827.3000;1.0000;141.3070;2.0000;1.2410;0.4419;0.1940;2.1602;4.0000;0.4414
1827.4500;1.0000;140.8057;2.0000;1.0021;0.4093;0.2051;2.1602;4.0000;0.4189
1827.6000;1.0000;140.3040;2.0000;0.7630;0.4202;0.2129;2.1602;4.0000;0.4225
1827.7500;1.0000;141.3995;2.0000;0.8869;0.4310;0.2023;2.1602;4.0000;0.4354
1827.9000;1.0000;142.4960;2.0000;1.0110;0.4419;0.1839;2.1336;4.0000;0.4485
1828.0500;1.0000;145.5270;2.0000;0.8051;0.4527;0.1476;2.1071;4.0000;0.4737
1828.2000;1.0000;148.5610;2.0000;0.5990;0.4636;0.1121;2.0805;4.0000;0.5000
1828.3500;1.0000;148.5435;2.0000;0.7070;0.4744;0.1043;2.0540;4.0000;0.5064
1828.5000;1.0000;148.5260;2.0000;0.8150;0.4698;0.1078;2.0540;4.0000;0.5035
1828.6500;1.0000;146.7828;2.0000;0.7041;0.4651;0.1262;2.0540;4.0000;0.4892
1828.8000;1.0000;145.0380;2.0000;0.5930;0.4605;0.1454;2.0540;4.0000;0.4753
1828.9500;1.0000;147.4288;2.0000;0.4681;0.4558;0.1280;2.0540;4.0000;0.4879
1829.1000;1.0000;149.8220;2.0000;0.3430;0.4521;0.1100;2.0823;4.0000;0.5017
1829.2500;1.0000;152.1034;2.0000;0.7073;0.4484;0.0935;2.1106;4.0000;0.5156
1829.4000;1.0000;154.3870;2.0000;1.0720;0.4447;0.0778;2.1389;4.0000;0.5302
1829.5500;1.0000;153.9752;2.0000;1.0065;0.4409;0.0833;2.1673;4.0000;0.5248
1829.7000;1.0000;153.5630;2.0000;0.9410;0.4372;0.0890;2.1956;4.0000;0.5195
1829.8500;1.0000;154.7065;2.0000;1.7766;0.4400;0.0782;2.1531;4.0000;0.5298
1830.0000;1.0000;155.8510;2.0000;1.6481;0.4428;0.0681;2.1106;4.0000;0.5403
1830.1500;1.0000;154.6766;2.0000;1.5195;0.4456;0.0751;2.0681;4.0000;0.5329
1830.3000;1.0000;153.5010;2.0000;1.3910;0.4484;0.0823;2.0257;4.0000;0.5258
1830.4500;1.0000;149.3145;2.0000;1.0517;0.4512;0.1151;1.9832;4.0000;0.4977
1830.6000;1.0000;145.1240;2.0000;0.7120;0.4540;0.1502;2.0304;4.0000;0.4719
1830.7500;1.0000;147.0661;2.0000;0.6875;0.4567;0.1305;2.0776;4.0000;0.4860
1830.9000;1.0000;149.0100;2.0000;0.6630;0.4595;0.1114;2.1248;4.0000;0.5006
1831.0500;1.0000;150.4868;2.0000;0.7774;0.4623;0.0971;2.1212;4.0000;0.5125
1831.2000;1.0000;151.9650;2.0000;0.8920;0.4651;0.0836;2.1177;4.0000;0.5246
1831.3500;1.0000;149.4167;2.0000;0.8205;0.4488;0.1160;2.1142;4.0000;0.4970
1831.5000;1.0000;146.8660;2.0000;0.7490;0.4326;0.1525;2.1106;4.0000;0.4702
1831.6500;1.0000;144.6996;2.0000;0.7170;0.4163;0.1866;2.1071;4.0000;0.4466
1831.8000;1.0000;142.5310;2.0000;0.6850;0.4000;0.1930;2.1381;4.0000;0.4235
1831.9500;1.0000;144.4201;2.0000;0.6575;0.4217;0.1844;2.1690;4.0000;0.4482
1832.1000;1.0000;146.3110;2.0000;0.6300;0.4434;0.1484;2.2000;4.0000;0.4732
1832.2500;1.0000;152.5580;2.0000;0.8589;0.4651;0.0791;2.2310;4.0000;0.5289
1832.4000;1.0000;158.8110;2.0000;1.0880;0.4488;0.0460;2.2619;4.0000;0.5678
1832.5500;1.0000;160.6141;2.0000;1.0190;0.4326;0.0423;2.2929;4.0000;0.5734
1832.7000;1.0000;162.4190;2.0000;0.9500;0.4163;0.0384;2.3239;4.0000;0.5797
1832.8500;1.0000;163.9802;2.0000;0.9930;0.4000;0.0356;2.3549;4.0000;0.5844
1833.0000;1.0000;165.5430;2.0000;1.0360;0.4019;0.0274;2.3136;4.0000;0.6008
1833.1500;1.0000;162.6679;2.0000;0.9975;0.4037;0.0416;2.2723;4.0000;0.5744
1833.3000;1.0000;159.7900;2.0000;0.9590;0.4056;0.0595;2.2310;4.0000;0.5500
1833.4500;1.0000;156.2487;2.0000;0.9835;0.4074;0.0862;2.2107;4.0000;0.5221
1833.6000;1.0000;152.7040;2.0000;1.0080;0.4093;0.1167;2.1905;4.0000;0.4964
1833.7500;1.0000;149.4601;2.0000;0.8286;0.4186;0.1400;2.1703;4.0000;0.4791
1833.9000;1.0000;146.2130;2.0000;0.6490;0.4279;0.1626;2.1501;4.0000;0.4632
1834.0500;1.0000;145.0686;2.0000;0.6405;0.4372;0.1651;2.1298;4.0000;0.4615
1834.2000;1.0000;143.9230;2.0000;0.6320;0.4465;0.1673;2.1096;4.0000;0.4600
1834.3500;1.0000;144.5772;2.0000;0.6760;0.4558;0.1535;2.0894;4.0000;0.4696
1834.5000;1.0000;145.2320;2.0000;0.7200;0.4593;0.1447;2.1096;4.0000;0.4758
1834.6500;1.0000;149.9227;2.0000;0.9704;0.4628;0.1013;2.1298;4.0000;0.5088
1834.8000;1.0000;154.6180;2.0000;1.2210;0.4663;0.0639;2.1501;4.0000;0.5448
1834.9500;1.0000;152.7819;2.0000;1.4094;0.4698;0.0747;2.1703;4.0000;0.5333
1835.1000;1.0000;150.9440;2.0000;1.5980;0.4733;0.0861;2.1905;4.0000;0.5222
1835.2500;1.0000;147.1688;2.0000;1.1877;0.4767;0.1139;2.2107;4.0000;0.4987
1835.4000;1.0000;143.3900;2.0000;0.7770;0.4802;0.1432;2.2310;4.0000;0.4768
1835.5500;1.0000;143.0816;2.0000;0.7995;0.5581;0.0872;2.1912;4.0000;0.5212
1835.7000;1.0000;142.7730;2.0000;0.8220;0.5462;0.0973;2.1513;4.0000;0.5122
1835.8500;1.0000;143.6991;2.0000;0.8085;0.5342;0.0990;2.1115;4.0000;0.5108
1836.0000;1.0000;144.6260;2.0000;0.7950;0.5223;0.1006;2.0717;4.0000;0.5095
1836.1500;1.0000;144.4926;2.0000;0.8645;0.5103;0.1102;2.1177;4.0000;0.5015
1836.3000;1.0000;144.3590;2.0000;0.9340;0.4983;0.1204;2.1637;4.0000;0.4936
1836.4500;1.0000;143.1791;2.0000;1.0149;0.4864;0.1398;2.2097;4.0000;0.4792
1836.6000;1.0000;141.9980;2.0000;1.0957;0.4744;0.1601;2.2558;4.0000;0.4650
1836.7500;1.0000;147.5668;2.0000;1.1766;0.4686;0.1167;2.3018;4.0000;0.4964
1836.9000;1.0000;153.1410;2.0000;1.9690;0.4628;0.0762;2.2546;4.0000;0.5317
1837.0500;1.0000;155.7312;2.0000;1.9820;0.4570;0.0613;2.2074;4.0000;0.5478
1837.2000;1.0000;158.3240;2.0000;1.9950;0.4512;0.0479;2.1602;4.0000;0.5651
1837.3500;1.0000;155.4794;2.0000;1.9895;0.4453;0.0693;2.1130;4.0000;0.5389
1837.5000;1.0000;152.6320;2.0000;1.9840;0.4279;0.1034;2.0658;4.0000;0.5071
1837.6500;1.0000;145.5924;2.0000;1.3323;0.4403;0.1576;2.0186;4.0000;0.4667
1837.8000;1.0000;138.5460;2.0000;0.6800;0.4527;0.2069;2.0422;4.0000;0.4320
1837.9500;1.0000;137.7709;2.0000;0.5980;0.4651;0.2027;2.0658;4.0000;0.4351
1838.1000;1.0000;136.9950;2.0000;0.5160;0.4633;0.2099;2.0894;4.0000;0.4297
1838.2500;1.0000;139.3384;2.0000;0.4960;0.4614;0.1936;2.1130;4.0000;0.4417
1838.4000;1.0000;141.6840;2.0000;0.4760;0.4595;0.1757;2.1366;4.0000;0.4542
1838.5500;1.0000;148.5656;2.0000;0.6079;0.4577;0.1166;2.1602;4.0000;0.4965
1838.7000;1.0000;155.4540;2.0000;0.7400;0.4000;0.0983;2.1071;4.0000;0.5114
1838.8500;1.0000;148.8987;2.0000;1.1103;0.4070;0.1553;2.0540;4.0000;0.4683
1839.0000;1.0000;142.3370;2.0000;1.4810;0.4140;0.2062;2.1661;4.0000;0.4308
1839.1500;1.0000;127.7071;2.0000;1.3346;0.4209;0.0931;2.2782;4.0000;0.3570
1839.3000;1.0000;113.0630;2.0000;1.1880;0.4279;0.0456;2.3903;4.0000;0.2990
1839.4500;1.0000;108.4567;2.0000;1.5133;0.3721;0.0671;2.3877;4.0000;0.2482
1839.6000;1.0000;103.8460;2.0000;1.8390;0.3163;0.0884;2.3852;4.0000;0.1977
1839.7500;1.0000;108.3008;2.0000;1.7990;0.2744;0.0946;2.3827;4.0000;0.1859
1839.9000;1.0000;112.7600;2.0000;1.7590;0.2326;0.1013;2.3802;3.0000;0.1729
1840.0500;1.0000;121.6337;2.0000;1.7235;0.2357;0.0879;2.3776;4.0000;0.2112
1840.2000;1.0000;130.5160;2.0000;1.6880;0.2388;0.0725;2.3751;4.0000;0.2545
1840.3500;1.0000;127.3560;2.0000;1.6690;0.2419;0.0681;2.3903;4.0000;0.2415
1840.5000;1.0000;124.1930;2.0000;1.6500;0.2636;0.0701;2.3867;4.0000;0.2422
1840.6500;1.0000;119.3509;2.0000;1.8054;0.2853;0.0748;2.3832;4.0000;0.2357
1840.8000;1.0000;114.5040;2.0000;1.9610;0.3070;0.0792;2.3796;4.0000;0.2301
1840.9500;1.0000;108.1426;2.0000;3.1749;0.3287;0.0853;2.3761;4.0000;0.2202
1841.1000;1.0000;101.7750;2.0000;3.2116;0.3504;0.0907;2.3726;4.0000;0.2122
1841.2500;1.0000;92.5500;2.0000;3.2483;0.3721;0.0884;2.3852;4.0000;0.1977
1841.4000;1.0000;83.3160;2.0000;3.2850;0.3498;0.0954;2.3979;4.0000;0.1598
1841.5500;1.0000;99.1568;2.0000;2.6278;0.3374;0.0733;2.4105;4.0000;0.1959
1841.7000;1.0000;115.0130;2.0000;1.9700;0.3222;0.0474;2.4231;4.0000;0.2418
1841.8500;1.0000;128.9102;2.0000;1.8216;0.3097;0.0190;2.4358;4.0000;0.2943
1842.0000;1.0000;142.8210;2.0000;1.6730;0.3151;0.0001;2.4484;4.0000;0.3728
1842.1500;1.0000;144.3887;2.0000;1.6535;0.3204;0.0001;2.4611;4.0000;0.3858
1842.3000;1.0000;145.9580;2.0000;1.6340;0.3253;0.0001;2.4301;4.0000;0.3988
1842.4500;1.0000;144.3118;2.0000;1.7969;0.3297;0.0040;2.3991;4.0000;0.3911
1842.6000;1.0000;142.6640;2.0000;1.9600;0.3228;0.0290;2.3681;4.0000;0.3768
1842.7500;3.0000;138.9778;4.0000;1.9330;0.3160;0.0329;2.3372;4.0000;0.4164
1842.9000;3.0000;135.2880;4.0000;1.9060;0.2953;0.0640;2.3230;4.0000;0.3596
1843.0500;3.0000;127.3649;4.0000;2.1194;0.2747;0.1017;2.3088;4.0000;0.2860
1843.2000;3.0000;119.4340;4.0000;2.3330;0.2749;0.1244;2.2947;3.0000;0.2505
1843.3500;3.0000;106.4683;4.0000;4.3850;0.2759;0.1426;2.2805;3.0000;0.2052
1843.5000;3.0000;93.4900;4.0000;6.4390;0.2805;0.2063;2.2664;1.0000;0.1733
1843.6500;3.0000;87.6489;4.0000;7.4910;0.2854;0.1913;2.3020;2.0000;0.1856
1843.8000;3.0000;81.8020;4.0000;8.5440;0.2730;0.2031;2.2864;1.0000;0.1463
1843.9500;3.0000;79.3812;4.0000;9.0518;0.2583;0.1927;2.3142;2.0000;0.1303
1844.1000;3.0000;76.9580;4.0000;9.5600;0.2535;0.1710;2.3652;2.0000;0.1421
1844.2500;3.0000;74.9725;4.0000;10.2482;0.2506;0.1610;2.3952;3.0000;0.1478
1844.4000;3.0000;72.9850;4.0000;10.9370;0.2524;0.1594;2.4019;3.0000;0.1510
1844.5500;3.0000;74.5647;4.0000;10.8876;0.2553;0.1547;2.4110;3.0000;0.1631
1844.7000;3.0000;76.1460;4.0000;10.8382;0.2545;0.1565;2.4038;3.0000;0.1609
1844.8500;3.0000;76.2370;4.0000;10.8673;0.2525;0.1714;2.3648;2.0000;0.1390
1845.0000;3.0000;76.3280;4.0000;10.8965;0.2555;0.1924;2.3176;2.0000;0.1218
1845.1500;3.0000;78.0347;4.0000;10.9256;0.2604;0.2065;2.2849;1.0000;0.1175
1845.3000;3.0000;79.7430;4.0000;11.7650;0.2593;0.2107;2.2744;1.0000;0.1137
1845.4500;3.0000;80.0094;4.0000;11.7342;0.2554;0.2025;2.2922;1.0000;0.1159
1845.6000;3.0000;80.2760;4.0000;11.7034;0.2509;0.1832;2.3337;2.0000;0.1282
1845.7500;3.0000;79.0656;4.0000;11.6726;0.2460;0.1667;2.3734;2.0000;0.1361
1845.9000;3.0000;77.8540;4.0000;11.5781;0.2434;0.1624;2.3877;3.0000;0.1360
1846.0500;3.0000;75.8810;4.0000;11.4835;0.2424;0.1665;2.3810;2.0000;0.1276
1846.2000;3.0000;73.9060;4.0000;11.3890;0.2477;0.1702;2.3729;2.0000;0.1303
1846.3500;3.0000;74.7836;4.0000;12.7458;0.2580;0.1711;2.3659;2.0000;0.1467
1846.5000;3.0000;75.6620;4.0000;12.9082;0.2610;0.1741;2.3561;2.0000;0.1485
1846.6500;3.0000;77.5866;4.0000;13.0706;0.2570;0.1761;2.3484;2.0000;0.1413
1846.8000;3.0000;79.5130;4.0000;13.2330;0.2501;0.1752;2.3506;2.0000;0.1335
1846.9500;3.0000;78.8898;4.0000;12.8012;0.2398;0.1745;2.3573;2.0000;0.1164
1847.1000;3.0000;78.2660;4.0000;12.3690;0.2346;0.1887;2.3307;2.0000;0.0922
1847.2500;3.0000;81.5344;4.0000;11.7163;0.2361;0.2089;2.2843;1.0000;0.0789
1847.4000;3.0000;84.8060;4.0000;11.0630;0.2378;0.1955;2.3083;2.0000;0.1000
1847.5500;3.0000;82.7540;4.0000;9.8681;0.2397;0.1651;2.3745;2.0000;0.1316
1847.7000;3.0000;80.7000;4.0000;8.6720;0.2424;0.1581;2.3960;3.0000;0.1432
1847.8500;3.0000;79.4836;4.0000;7.3871;0.2463;0.1802;2.3464;2.0000;0.1245
1848.0000;3.0000;78.2660;4.0000;6.1010;0.2498;0.2033;2.2994;1.0000;0.1062
1848.1500;3.0000;90.5050;4.0000;4.7297;0.2522;0.1859;2.3228;2.0000;0.1458
1848.3000;3.0000;102.7560;4.0000;3.3570;0.2545;0.1480;2.3827;3.0000;0.2078
1848.4500;3.0000;119.8551;4.0000;3.1879;0.2565;0.1223;2.4055;3.0000;0.2738
1848.6000;3.0000;136.9710;4.0000;3.0187;0.2627;0.1046;2.3991;3.0000;0.3503
1848.7500;3.0000;121.0583;4.0000;2.8496;0.2829;0.1109;2.4206;3.0000;0.3295
1848.9000;3.0000;105.1300;4.0000;3.6160;0.2988;0.1038;2.4698;4.0000;0.3291
1849.0500;3.0000;94.4283;4.0000;4.0476;0.2978;0.1027;2.5022;4.0000;0.3161
1849.2000;3.0000;83.7160;4.0000;3.7557;0.2962;0.1165;2.4887;3.0000;0.2845
1849.3500;3.0000;91.9845;4.0000;3.4639;0.2932;0.1356;2.4175;3.0000;0.2627
1849.5000;3.0000;100.2610;4.0000;3.1720;0.2939;0.1652;2.3410;2.0000;0.2469
1849.6500;3.0000;115.2057;4.0000;2.7342;0.3046;0.1617;2.3250;3.0000;0.2986
1849.8000;3.0000;130.1650;4.0000;2.2960;0.3123;0.1398;2.3401;3.0000;0.3725
1849.9500;3.0000;121.3153;4.0000;2.3101;0.3133;0.1413;2.3549;3.0000;0.3473
1850.1000;3.0000;112.4570;4.0000;2.3241;0.3127;0.1362;2.3809;3.0000;0.3296
1850.2500;3.0000;100.0186;4.0000;2.3382;0.3086;0.1317;2.4119;3.0000;0.3035
1850.4000;3.0000;87.5680;4.0000;2.9980;0.2993;0.1410;2.4139;3.0000;0.2612
1850.5500;3.0000;81.5874;4.0000;3.9340;0.2800;0.1669;2.3708;2.0000;0.1979
1850.7000;3.0000;75.6010;4.0000;3.8244;0.2661;0.1977;2.3143;2.0000;0.1371
1850.8500;3.0000;85.4252;4.0000;3.7147;0.2610;0.2011;2.2972;2.0000;0.1383
1851.0000;3.0000;95.2590;4.0000;3.6050;0.2614;0.1774;2.3341;2.0000;0.1779
1851.1500;3.0000;113.7199;4.0000;2.9473;0.2700;0.1291;2.4003;3.0000;0.2743
1851.3000;3.0000;132.1990;4.0000;2.2890;0.2769;0.0779;2.4636;4.0000;0.3836
1851.4500;3.0000;124.4818;4.0000;2.4619;0.2815;0.0674;2.5043;4.0000;0.3797
1851.6000;3.0000;116.7570;4.0000;2.6350;0.2790;0.0742;2.5159;4.0000;0.3541
